"","light_phase","network","block","treatment","day","time","location","focal_individual","behaviour","social_partner","partner_response","notes","patch_partner"
"5069","dark",5,3,"two",5,"12:24 PM","open","G","mount","W","ran away","","W"
"5070","dark",5,3,"two",5,"12:24 PM","2","K","mount","H",NA,"","H"
"5071","dark",5,3,"two",5,"12:26 PM","open","I","mount","V",NA,"","V"
"5072","dark",5,3,"two",5,"12:28 PM","open","L","mount","P",NA,"","P"
"5073","dark",5,3,"two",5,"12:28 PM","open","I","mount","X",NA,"","X"
"5074","dark",5,3,"two",5,"12:28 PM","2","C","mount","F","shook","","F"
"5075","dark",5,3,"two",5,"12:29 PM","1","D","mount","W",NA,"","W"
"5076","dark",5,3,"two",5,"12:30 PM","open","G","mount","W",NA,"","W"
"5077","dark",5,3,"two",5,"12:31 PM","1","T","enter","unknown","","",NA
"5078","dark",5,3,"two",5,"12:32 PM","1","G","enter","unknown","","",NA
"5079","dark",5,3,"two",5,"12:32 PM","open","A","mount","R","ran around in circles","","R"
"5080","dark",5,3,"two",5,"12:33 PM","open","E","mount","A",NA,".0 still on 5.","A"
"5081","dark",5,3,"two",5,"12:35 PM","open","I","mount","R",NA,"","R"
"5082","dark",5,3,"two",5,"12:37 PM","open","A","mount","X",NA,"","X"
"5083","dark",5,3,"two",5,"12:39 PM","open","L","mount","N","ran away","","N"
"5084","dark",5,3,"two",5,"12:39 PM","open","L","mount","X",NA,"","X"
"5085","dark",5,3,"two",5,"12:39 PM","open","I","mount","X",NA,"","X"
"5086","dark",5,3,"two",5,"12:41 PM","open","I","mount","S","started walking at 12:42 PM","","S"
"5087","dark",5,3,"two",5,"12:41 PM","open","E","mount","X",NA,"","X"
"5088","dark",5,3,"two",5,"12:43 PM","open","I","mount","P",NA,"","P"
"5089","dark",5,3,"two",5,"12:43 PM","open","I","mount","R",NA,"","R"
"5090","dark",5,3,"two",5,"12:44 PM","open","E","mount","P",NA,"","P"
"5091","dark",5,3,"two",5,"12:45 PM","open","L","mount","V","ran away","","V"
"5092","dark",5,3,"two",5,"12:46 PM","open","G","mount","A","shook","","A"
"5093","dark",5,3,"two",5,"12:47 PM","open","I","mount","W",NA,"","W"
"5094","dark",5,3,"two",5,"12:48 PM","open","E","mount","S","walked around","","S"
"5095","dark",5,3,"two",5,"12:49 PM","open","L","mount","S",NA,"","S"
"5096","dark",5,3,"two",5,"12:50 PM","open","L","mount","V",NA,"","V"
"5097","dark",5,3,"two",5,"1:06 PM","open","L","mount","V","ran away","","V"
"5098","dark",5,3,"two",5,"1:07 PM","open","L","mount","W","","","W"
"5099","dark",5,3,"two",5,"1:08 PM","feeder","X","feeding","unknown","","",NA
"5100","dark",5,3,"two",5,"1:09 PM","feeder","N","feeding","unknown","","",NA
"5101","dark",5,3,"two",5,"1:09 PM","feeder","P","feeding","unknown","","",NA
"5102","dark",5,3,"two",5,"1:10 PM","feeder","H","feeding","unknown","","",NA
"5103","dark",5,3,"two",5,"1:10 PM","feeder","T","feeding","unknown","","",NA
"5104","dark",5,3,"two",5,"1:11 PM","feeder","L","mount","V","na","","V"
"5105","dark",5,3,"two",5,"1:13 PM","outside 1","G","mount","V","ran away","","V"
"5106","dark",5,3,"two",5,"1:15 PM","feeder","W","feeding","unknown","","",NA
"5107","dark",5,3,"two",5,"1:19 PM","feeder","S","feeding","unknown","","",NA
"5108","dark",5,3,"two",5,"1:19 PM","feeder","V","feeding","unknown","","",NA
"5109","dark",5,3,"two",5,"1:21 PM","1","M","shaking","unknown","","",NA
"5110","dark",5,3,"two",5,"1:24 PM","feeder","U","feeding","unknown","","",NA
"5111","dark",5,3,"two",5,"1:24 PM","feeder","O","feeding","unknown","","",NA
"5112","dark",5,3,"two",5,"1:25 PM","2","P","enter","unknown","","",NA
"5113","dark",5,3,"two",5,"1:26 PM","open","K","mount","X","stayed still then ran away after","","X"
"5114","dark",5,3,"two",5,"1:28 PM","2","N","enter","unknown","","",NA
"5115","dark",5,3,"two",5,"1:28 PM","open","E","mount","W","pressed against arena wall","was already pressed prior to the mount","W"
"5116","dark",5,3,"two",5,"1:30 PM","outside 2","L","mount","O","pressed against shelter wall","was already pressed prior to the mount","O"
"5117","dark",5,3,"two",5,"1:30 PM","outside 2","K","mount","O","ran away","","O"
"5118","dark",5,3,"two",5,"1:32 PM","1","H","enter","unknown","","",NA
"5119","dark",5,3,"two",5,"1:40 PM","open","A","mount","E","ran away","","E"
"5120","dark",5,3,"two",5,"1:43 PM","2","L","enter","unknown","","",NA
"5121","dark",5,3,"two",5,"1:43 PM","open","A","mating","M","staying still; then started walking around after a while","lasting a long time (>3 minutes)","M"
"5122","dark",5,3,"two",5,"1:44 PM","open","E","mount","T","ran away","","T"
"5123","dark",5,3,"two",5,"1:48 PM","1","H","mount","T","pressed against shelter wall","","T"
"5124","dark",5,3,"two",5,"1:48 PM","feeder","I","feeding","unknown","","",NA
"5125","dark",5,3,"two",5,"1:49 PM","1","G","exit","unknown","","",NA
"5126","dark",5,3,"two",5,"1:49 PM","open","E","mount","O","stayed still then ran away after","","O"
"5127","dark",5,3,"two",5,"1:49 PM","open","I","mating","V","trying very hard to shake .8 off ","from left side but looked like a mating??","V"
"5128","dark",5,3,"two",5,"2:00 PM","feeder","X","feeding","unknown","","I think this is her second time feeding",NA
"5129","dark",5,3,"two",5,"2:01 PM","feeder","L","feeding","unknown","","",NA
"5130","dark",5,3,"two",5,"2:04 PM","feeder","P","feeding","unknown","","second time",NA
"5131","dark",5,3,"two",5,"2:04 PM","feeder","Q","feeding","unknown","","",NA
"5132","dark",5,3,"two",5,"2:05 PM","1","M","enter","T","moved away into another corner","","T"
"5133","dark",5,3,"two",5,"2:07 PM","open","I","mount","N","walking around","trying to mate from left side","N"
"5134","dark",5,3,"two",5,"2:09 PM","open","G","mount","V","stayed still then ran away after",".6 left on his own","V"
"5135","dark",5,3,"two",5,"2:10 PM","1","J","enter","unknown","","",NA
"5136","dark",5,3,"two",5,"2:12 PM","feeder","L","feeding","unknown","","feeding again",NA
"5137","dark",5,3,"two",5,"2:12 PM","1","X","enter","T","na","","T"
"5138","dark",5,3,"two",5,"2:13 PM","feeder","V","feeding","unknown","","feeding again",NA
"5139","dark",5,3,"two",5,"2:15 PM","open","K","mount","N","stayed still then ran away after","","N"
"5140","dark",5,3,"two",5,"2:16 PM","open","J","mount","W","ran away","","W"
"5141","dark",5,3,"two",5,"2:18 PM","open","G","mount","W","ran away","","W"
"5142","dark",5,3,"two",5,"2:21 PM","open","I","mount","S","running around","trying to mate from left side","S"
"5143","dark",5,3,"two",5,"2:23 PM","open","A","mating","R","ran into shelter 1, then back out","","R"
"5144","dark",5,3,"two",5,"2:25 PM","open","I","mount","R","running around",".8 is grabbing onto her from the left side (not mating) while .0 is still mating with her","R"
"5145","dark",5,3,"two",5,"2:27 PM","1","O","enter","unknown","","",NA
"5146","dark",5,3,"two",5,"2:27 PM","open","K","mating","M","staying still","","M"
"5147","dark",5,3,"two",5,"2:29 PM","open","G","mount","M","staying still","male left on his own quickly","M"
"5148","dark",5,3,"two",5,"2:32 PM","feeder","G","feeding","unknown","","",NA
"5149","dark",5,3,"two",5,"2:32 PM","other","W","other","unknown","","got her legs stuck in the corner of the arena; she eventually freed herself during the 2:30 break",NA
"5150","dark",5,3,"two",5,"2:33 PM","2","Q","enter","unknown","","",NA
"5151","dark",5,3,"two",5,"2:37 PM","1","N","exit","unknown","","",NA
"5152","dark",5,3,"two",5,"2:40 PM","open","A","mating","T","stayed still then walked around a bit","","T"
"5153","dark",5,3,"two",5,"2:43 PM","open","G","mount","T","running around","mounted her while she was still mating with .0","T"
"5154","dark",5,3,"two",5,"3:04 PM","open","G","mating","M","stayed still","","M"
"5155","dark",5,3,"two",5,"3:05 PM","open","I","mount","T","running around","trying to mate from left side","T"
"5156","dark",5,3,"two",5,"3:09 PM","open","I","mount","W","ran away","","W"
"5157","dark",5,3,"two",5,"3:12 PM","open","A","mating","V","staying still","","V"
"5158","dark",5,3,"two",5,"3:12 PM","other","W","other","unknown","","got legs stuck in arena corner again",NA
"5159","dark",5,3,"two",5,"3:16 PM","1","L","mount","O","ran away at first then stayed still","male left on his own quickly","O"
"5160","dark",5,3,"two",5,"3:18 PM","open","J","mount","V","running around until male fell off","","V"
"5161","dark",5,3,"two",5,"3:18 PM","open","I","mount","P","stayed still then ran after male left","trying to mate from left side","P"
"5162","dark",5,3,"two",5,"3:24 PM","open","G","mount","K","na","","K"
"5163","dark",5,3,"two",5,"3:25 PM","1","A","enter","unknown","","",NA
"5164","dark",5,3,"two",5,"3:26 PM","outside 1","G","mount","O","stayed still during mount then ran away","","O"
"5165","dark",5,3,"two",5,"3:28 PM","1","L","enter","unknown","","",NA
"5166","dark",5,3,"two",5,"3:29 PM","open","D","mount","S","running around until male fell off","","S"
"5167","dark",5,3,"two",5,"3:30 PM","open","I","mount","S","","trying to mate from left side","S"
"5168","dark",5,3,"two",5,"3:34 PM","open","I","mount","T","ran away","trying to mate from left side","T"
"5169","dark",5,3,"two",5,"3:36 PM","1","S","enter","unknown","","",NA
"5170","dark",5,3,"two",5,"3:39 PM","open","I","mount","X","ran away","trying to mate from left side","X"
"5171","dark",5,3,"two",5,"3:40 PM","open","J","mount","M","stayed still during mount then ran away","","M"
"5172","dark",5,3,"two",5,"3:42 PM","open","I","mount","N","ran away","trying to mate from left side","N"
"5173","dark",5,3,"two",5,"3:44 PM","other","W","other","unknown","","got legs stuck in arena corner again",NA
"5174","dark",5,3,"two",5,"3:45 PM","1","R","exit","unknown","","",NA
"5175","dark",5,3,"two",5,"3:49 PM","1","B","mount","O","ran out of shelter","","O"
"5176","dark",5,3,"two",5,"3:49 PM","open","I","mount","W","walking around","trying to mate from left side","W"
"5177","dark",5,3,"two",5,"4:05 PM","open","I","mount","W","staying still; now walking around; ","trying to mate from left side","W"
"5178","dark",5,3,"two",5,"4:07 PM","2","V","exit","unknown","","",NA
"5179","dark",5,3,"two",5,"4:08 PM","2","V","enter","C","exited shelter","","C"
"5180","dark",5,3,"two",5,"4:08 PM","2","C","exit","unknown","","",NA
"5181","dark",5,3,"two",5,"4:09 PM","open","I","mount","V","shook him off then ran away","","V"
"5182","dark",5,3,"two",5,"4:12 PM","2","V","exit","unknown","","",NA
"5183","dark",5,3,"two",5,"4:14 PM","outside 1","G","mount","W","stayed still during mount then walked away","","W"
"5184","dark",5,3,"two",5,"4:15 PM","open","I","mount","V","wedged herself against arena wall","trying to mate from left side","V"
"5185","dark",5,3,"two",5,"4:16 PM","open","I","mount","W","staying still","trying to mate from left side","W"
"5186","dark",5,3,"two",5,"4:28 PM","open","I","mount","M","staying still","trying to mate from left side","M"
"5187","dark",5,3,"two",5,"4:32 PM","1","O","enter","unknown","","",NA
"5188","dark",5,3,"two",5,"4:32 PM","2","Q","exit","unknown","","",NA
"5189","dark",5,3,"two",5,"4:41 PM","1","L","mount","T","ran into large aggregation","male left on his own","T"
"5190","dark",5,3,"two",5,"4:43 PM","open","I","mount","W","staying still","trying to mate from left side","W"
"5191","dark",5,3,"two",6,"9:09 AM","1","K","mount","I","shook","","I"
"5192","dark",5,3,"two",6,"9:14 AM","1","I","exit 1","unknown","","",NA
"5193","dark",5,3,"two",6,"9:16 AM","1","K","mount","M",NA,"still on 0.","M"
"5194","dark",5,3,"two",6,"9:17 AM","1","I","enter 1","unknown","","",NA
"5195","dark",5,3,"two",6,"9:19 AM","1","I","mount","M",NA,"","M"
"5196","dark",5,3,"two",6,"9:20 AM","1","I","mount","N",NA,"","N"
"5197","dark",5,3,"two",6,"9:20 AM","1","G","mount","I","shook","","I"
"5198","dark",5,3,"two",6,"9:22 AM","1","I","mount","G","shook","","G"
"5199","dark",5,3,"two",6,"9:26 AM","2","J","mount","W",NA,"","W"
"5200","dark",5,3,"two",6,"9:27 AM","1","K","mount","I",NA,"","I"
"5201","dark",5,3,"two",6,"9:28 AM","1","L","mount","M",NA,"","M"
"5202","dark",5,3,"two",6,"9:29 AM","2","F","mount","W","shook","","W"
"5203","dark",5,3,"two",6,"9:30 AM","1","K","mount","L",NA,"","L"
"5204","dark",5,3,"two",6,"9:32 AM","1","K","mount","D",NA,"","D"
"5205","dark",5,3,"two",6,"9:33 AM","1","X","shaking","unknown","","",NA
"5206","dark",5,3,"two",6,"9:33 AM","1","I","mount","L","shook","","L"
"5207","dark",5,3,"two",6,"9:35 AM","1","I","mount","M",NA,"","M"
"5208","dark",5,3,"two",6,"9:40 AM","2","C","mount","R","shook and moved around","","R"
"5209","dark",5,3,"two",6,"9:43 AM","1","O","shaking","unknown","","",NA
"5210","dark",5,3,"two",6,"9:44 AM","1","D","mount","I","shook","","I"
"5211","dark",5,3,"two",6,"9:45 AM","1","G","mount","M","shook","0. exit 1 (ran away)","M"
"5212","dark",5,3,"two",6,"9:46 AM","2","J","mount","W",NA,"","W"
"5213","dark",5,3,"two",6,"10:04 AM","1","L","mount","G",NA,"","G"
"5214","dark",5,3,"two",6,"10:05 AM","1","K","exit 1","unknown","","",NA
"5215","dark",5,3,"two",6,"10:08 AM","1","H","mount","D",NA,"","D"
"5216","dark",5,3,"two",6,"10:12 AM","1","A","mount","U",NA,"","U"
"5217","dark",5,3,"two",6,"10:14 AM","1","V","shaking","unknown","","",NA
"5218","dark",5,3,"two",6,"10:16 AM","2","F","mount","J","shook","","J"
"5219","dark",5,3,"two",6,"10:16 AM","2","J","mount","F",NA,"","F"
"5220","dark",5,3,"two",6,"10:17 AM","1","S","shaking","unknown","","",NA
"5221","dark",5,3,"two",6,"10:20 AM","1","A","mount","D",NA,"still on .3","D"
"5222","dark",5,3,"two",6,"10:21 AM","1","L","mount","P",NA,"","P"
"5223","dark",5,3,"two",6,"10:22 AM","1","L","mount","M",NA,"0. on .3","M"
"5224","dark",5,3,"two",6,"10:24 AM","1","S","shaking","unknown","","",NA
"5225","dark",5,3,"two",6,"10:25 AM","1","G","mount","V",NA,"","V"
"5226","dark",5,3,"two",6,"10:26 AM","1","L","mount","D","shook","","D"
"5227","dark",5,3,"two",6,"10:30 AM","1","G","mount","S",NA,"","S"
"5228","dark",5,3,"two",6,"10:30 AM","1","V","shaking","unknown","","",NA
"5229","dark",5,3,"two",6,"10:32 AM","1","S","shaking","unknown","","",NA
"5230","dark",5,3,"two",6,"10:34 AM","open","I","mount","M","walking around","","M"
"5231","dark",5,3,"two",6,"10:37 AM","open","I","mount","M","ran away","","M"
"5232","dark",5,3,"two",6,"10:39 AM","2","Q","shaking","unknown","","",NA
"5233","dark",5,3,"two",6,"10:41 AM","open","K","mount","M",NA,"","M"
"5234","dark",5,3,"two",6,"10:42 AM","1","D","mount","O",NA,"","O"
"5235","dark",5,3,"two",6,"10:43 AM","1","D","mount","U",NA,"","U"
"5236","dark",5,3,"two",6,"10:44 AM","open","I","mount","M","ran away","","M"
"5237","dark",5,3,"two",6,"10:47 AM","1","D","mount","I",NA,"","I"
"5238","dark",5,3,"two",6,"11:10 AM","1","O","moved within shelter","unknown",NA,"",NA
"5239","dark",5,3,"two",6,"11:12 AM","1","I","exit 1","unknown","","",NA
"5240","dark",5,3,"two",6,"11:17 AM","open","A","mount","I","shook .0 off","","I"
"5241","dark",5,3,"two",6,"11:17 AM","1","A","enter 1","unknown","","",NA
"5242","dark",5,3,"two",6,"11:21 AM","1","A","moved within shelter","unknown",NA,"",NA
"5243","dark",5,3,"two",6,"11:23 AM","open","M","chasing","R","climbed wall to avoid","","R"
"5244","dark",5,3,"two",6,"11:25 AM","open","D","mating","M",NA,"0. approached enterance of 1, .3 came out to mate","M"
"5245","dark",5,3,"two",6,"11:35 AM","open","I","mount","M",NA,".8 very curled but 0. pressed flat to ground, got off at 11:40 AM","M"
"5246","dark",5,3,"two",6,"11:38 AM","1","P","moved within shelter","unknown",NA,"",NA
"5247","dark",5,3,"two",6,"11:40 AM","open","I","mount","M","0. climbed wall","got off at 11:42 AM","M"
"5248","dark",5,3,"two",6,"11:41 AM","1","P","shaking","unknown","","",NA
"5249","dark",5,3,"two",6,"11:41 AM","1","H","mount","P",NA,"","P"
"5250","dark",5,3,"two",6,"11:42 AM","open","I","mount","M","started walking at 11:44 AM","got under at 11:43 AM but 0. moved off wall and pressed flat to ground","M"
"5251","dark",5,3,"two",6,"12:02 PM","1","H","mount","U",NA,"","U"
"5252","dark",5,3,"two",6,"12:04 PM","open","D","mount","R","ran into corner","","R"
"5253","dark",5,3,"two",6,"12:08 PM","1","L","moved within shelter","unknown",NA,"",NA
"5254","dark",5,3,"two",6,"12:08 PM","open","I","mount","M","climbed wall, started walking at 12:12 PM and .8 fell off","","M"
"5255","dark",5,3,"two",6,"12:10 PM","1","K","exit 1","unknown","","",NA
"5256","dark",5,3,"two",6,"12:11 PM","1","K","enter 1","unknown","","",NA
"5257","dark",5,3,"two",6,"12:13 PM","1","K","exit 1","unknown","","",NA
"5258","dark",5,3,"two",6,"12:14 PM","open","D","mount","K",NA,"","K"
"5259","dark",5,3,"two",6,"12:15 PM","open","D","mount","R","ran away","","R"
"5260","dark",5,3,"two",6,"12:17 PM","open","D","mount","M","climbed wall","","M"
"5261","dark",5,3,"two",6,"12:17 PM","open","I","mount","K",NA,"","K"
"5262","dark",5,3,"two",6,"12:19 PM","open","A","mount","K",NA,"","K"
"5263","dark",5,3,"two",6,"12:20 PM","1","L","mount","D",NA,"","D"
"5264","dark",5,3,"two",6,"12:20 PM","1","D","mount","L","ran into corner","","L"
"5265","dark",5,3,"two",6,"12:20 PM","1","B","mount","L",NA,"","L"
"5266","dark",5,3,"two",6,"12:21 PM","open","I","mount","R","walking around","","R"
"5267","dark",5,3,"two",6,"12:23 PM","1","K","moved within shelter","G",NA,"","G"
"5268","dark",5,3,"two",6,"12:26 PM","open","D","mount","G","shook","","G"
"5269","dark",5,3,"two",6,"12:30 PM","1","O","moved within shelter","G",NA,"","G"
"5270","dark",5,3,"two",6,"12:32 PM","2","J","exit","unknown","","",NA
"5271","dark",5,3,"two",6,"12:32 PM","2","J","enter","unknown","","",NA
"5272","dark",5,3,"two",6,"12:32 PM","open","I","mount","K","shook","","K"
"5273","dark",5,3,"two",6,"12:33 PM","1","B","moved within shelter","G",NA,"","G"
"5274","dark",5,3,"two",6,"12:34 PM","open","I","mount","M","climbed wall","","M"
"5275","dark",5,3,"two",6,"12:34 PM","open","I","mount","K","shook","","K"
"5276","dark",5,3,"two",6,"12:35 PM","open","K","mount","D","shook","","D"
"5277","dark",5,3,"two",6,"12:36 PM","open","I","mount","M",NA,"","M"
"5278","dark",5,3,"two",6,"12:37 PM","open","D","mount","K",NA,"","K"
"5279","dark",5,3,"two",6,"12:38 PM","open","I","mount","M",NA,"","M"
"5280","dark",5,3,"two",6,"12:40 PM","1","L","mount","O",NA,"","O"
"5281","dark",5,3,"two",6,"12:41 PM","1","L","mount","O","moved into group of bugs","","O"
"5282","dark",5,3,"two",6,"12:42 PM","1","P","shaking","unknown","","",NA
"5283","dark",5,3,"two",6,"12:45 PM","2","D","enter","unknown","","",NA
"5284","dark",5,3,"two",6,"12:45 PM","2","E","mount","D","shook","","D"
"5285","dark",5,3,"two",6,"12:47 PM","open","I","mount","K",NA,"","K"
"5286","dark",5,3,"two",6,"12:48 PM","2","D","exit","unknown","","",NA
"5287","dark",5,3,"two",6,"12:49 PM","open","I","mount","R",NA,"","R"
"5288","dark",5,3,"two",6,"1:06 PM","open","D","mount","A","shook","","A"
"5289","dark",5,3,"two",6,"1:06 PM","2","E","mount","Q",NA,"","Q"
"5290","dark",5,3,"two",6,"1:06 PM","2","C","mount","Q",NA,"looked like .2 was trying to get to 4.","Q"
"5291","dark",5,3,"two",6,"1:07 PM","2","E","moved within shelter","Q",NA,"","Q"
"5292","dark",5,3,"two",6,"1:09 PM","2","C","mount","E",NA,"","E"
"5293","dark",5,3,"two",6,"1:10 PM","open","D","mount","A","ran away","","A"
"5294","dark",5,3,"two",6,"1:11 PM","open","K","mount","A",NA,"","A"
"5295","dark",5,3,"two",6,"1:11 PM","open","L","mount","K",NA,"","K"
"5296","dark",5,3,"two",6,"1:12 PM","open","I","mount","A","shook","","A"
"5297","dark",5,3,"two",6,"1:14 PM","open","D","mount","K",NA,"","K"
"5298","dark",5,3,"two",6,"1:14 PM","open","I","mount","R",NA,"","R"
"5299","dark",5,3,"two",6,"1:16 PM","open","I","mount","R","climbed wall","","R"
"5300","dark",5,3,"two",6,"1:17 PM","open","I","mount","M","ran away","","M"
"5301","dark",5,3,"two",6,"1:18 PM","open","K","mount","D",NA,"","D"
"5302","dark",5,3,"two",6,"1:19 PM","open","I","mount","R",NA,"stayed on until 1:26 PM","R"
"5303","dark",5,3,"two",6,"1:20 PM","2","Q","shaking","unknown","","",NA
"5304","dark",5,3,"two",6,"1:20 PM","1","S","shaking","unknown","","",NA
"5305","dark",5,3,"two",6,"1:24 PM","2","C","mount","E","ran into corner","","E"
"5306","dark",5,3,"two",6,"1:25 PM","open","D","mount","K",NA,"","K"
"5307","dark",5,3,"two",6,"1:27 PM","open","I","mount","R",NA,"","R"
"5308","dark",5,3,"two",6,"1:28 PM","open","I","mount","K","ran away","","K"
"5309","dark",5,3,"two",6,"1:28 PM","open","K","mount","A","shook","","A"
"5310","dark",5,3,"two",6,"1:28 PM","2","E","mount","C","shook","4. had approached .2 before","C"
"5311","dark",5,3,"two",6,"1:29 PM","1","T","shaking","unknown","","",NA
"5312","dark",5,3,"two",6,"1:29 PM","1","S","shaking","unknown","","",NA
"5313","dark",5,3,"two",6,"1:32 PM","2","C","mount","E",NA,"","E"
"5314","dark",5,3,"two",6,"1:32 PM","2","E","mount","C",NA,"","C"
"5315","dark",5,3,"two",6,"1:35 PM","open","K","mount","R",NA,"","R"
"5316","dark",5,3,"two",6,"1:35 PM","open","D","mount","R",NA,"","R"
"5317","dark",5,3,"two",6,"1:36 PM","open","I","mount","M","walked forward and pushed butt tp ground, shook","","M"
"5318","dark",5,3,"two",6,"1:38 PM","open","I","mount","D",NA,"","D"
"5319","dark",5,3,"two",6,"1:39 PM","open","D","mount","R",NA,"","R"
"5320","dark",5,3,"two",6,"1:40 PM","open","D","mount","A",NA,"","A"
"5321","dark",5,3,"two",6,"1:42 PM","open","I","mount","D",NA,"","D"
"5322","dark",5,3,"two",6,"1:43 PM","open","D","mount","A",NA,"","A"
"5323","dark",5,3,"two",6,"1:45 PM","open","K","mount","M",NA,"","M"
"5324","dark",5,3,"two",6,"1:48 PM","open","K","mount","D",NA,"","D"
"5325","dark",5,3,"two",6,"1:49 PM","1","L","mount","T","ran into group of bugs","","T"
"5326","dark",5,3,"two",6,"2:05 PM","1","I","enter","unknown","","",NA
"5327","dark",5,3,"two",6,"2:05 PM","1","I","mount","O",NA,"","O"
"5328","dark",5,3,"two",6,"2:07 PM","1","I","moved within shelter","unknown",NA,"",NA
"5329","dark",5,3,"two",6,"2:08 PM","1","H","moved within shelter","unknown",NA,"",NA
"5330","dark",5,3,"two",6,"2:10 PM","1","R","exit","unknown","","",NA
"5331","dark",5,3,"two",6,"2:13 PM","1","I","mount","O",NA,"","O"
"5332","dark",5,3,"two",6,"2:16 PM","1","P","shaking","unknown","","",NA
"5333","dark",5,3,"two",6,"2:20 PM","1","I","mount","B","turned around","","B"
"5334","dark",5,3,"two",6,"2:21 PM","1","I","mount","X",NA,"","X"
"5335","dark",5,3,"two",6,"2:22 PM","1","I","mount","P",NA,"","P"
"5336","dark",5,3,"two",6,"2:23 PM","1","I","mount","B","shook","","B"
"5337","dark",5,3,"two",6,"2:23 PM","2","K","enter","unknown","","",NA
"5338","dark",5,3,"two",6,"2:23PM","2","K","moved within shelter","Q",NA,"","Q"
"5339","dark",5,3,"two",6,"2:23PM","2","K","moved within shelter","unknown",NA,"",NA
"5340","dark",5,3,"two",6,"2:25 PM","2","B","moved within shelter","X",NA,"","X"
"5341","dark",5,3,"two",6,"2:23 PM","1","I","moved within shelter","unknown",NA,"",NA
"5342","dark",5,3,"two",6,"2:27 PM","1","P","shaking","unknown","","",NA
"5343","dark",5,3,"two",6,"2:27 PM","1","B","moved within shelter","unknown",NA,"",NA
"5344","dark",5,3,"two",6,"2:29 PM","1","K","enter","unknown","","",NA
"5345","dark",5,3,"two",6,"2:30 PM","1","K","moved within shelter","unknown","3. moved away t0 .7 and grouo","",NA
"5346","dark",5,3,"two",6,"2:31 PM","1","K","moved within shelter","unknown",NA,"",NA
"5347","dark",5,3,"two",6,"2:33 PM","open","D","mount","A",NA,"","A"
"5348","dark",5,3,"two",6,"2:33 PM","1","K","exit","unknown","","",NA
"5349","dark",5,3,"two",6,"2:34 PM","open","I","mount","K","shook","","K"
"5350","dark",5,3,"two",6,"2:35 PM","1","P","moved within shelter","unknown",NA,"",NA
"5351","dark",5,3,"two",6,"2:36 PM","1","P","moved within shelter","unknown",NA,"",NA
"5352","dark",5,3,"two",6,"2:38 PM","1","I","enter","unknown","","",NA
"5353","dark",5,3,"two",6,"2:39 PM","1","P","moved within shelter","unknown",NA,"",NA
"5354","dark",5,3,"two",6,"2:39 PM","1","I","mount","P","shook","","P"
"5355","dark",5,3,"two",6,"2:39 PM","1","I","moved within shelter","unknown",NA,"",NA
"5356","dark",5,3,"two",6,"2:40 PM","1","P","moved within shelter","unknown",NA,"",NA
"5357","dark",5,3,"two",6,"2:40 PM","1","I","moved within shelter","X",NA,"","X"
"5358","dark",5,3,"two",6,"2:41 PM","1","I","moved within shelter","unknown",NA,"",NA
"5359","dark",5,3,"two",6,"2:42 PM","1","I","mount","H","ran away out pf group","","H"
"5360","dark",5,3,"two",6,"2:43 PM","1","H","moved within shelter","unknown",NA,"",NA
"5361","dark",5,3,"two",6,"2:43 PM","1","I","moved within shelter","unknown",NA,"",NA
"5362","dark",5,3,"two",6,"2:44 PM","open","D","mount","R",NA,"","R"
"5363","dark",5,3,"two",6,"2:46 PM","open","D","mount","K",NA,"","K"
"5364","dark",5,3,"two",6,"2:46 PM","open","K","mount","A","shook","","A"
"5365","dark",5,3,"two",6,"2:48 PM","1","K","enter","unknown","","",NA
"5366","dark",5,3,"two",6,"3:06 PM","1","G","mount","I","shook","","I"
"5367","dark",5,3,"two",6,"3:06 PM","1","I","exit","unknown","","",NA
"5368","dark",5,3,"two",6,"3:08 PM","2","M","shaking","unknown","","",NA
"5369","dark",5,3,"two",6,"3:10 PM","2","M","moved within shelter","J",NA,"","J"
"5370","dark",5,3,"two",6,"3:11 PM","2","M","exit","unknown","","",NA
"5371","dark",5,3,"two",6,"3:11 PM","2","M","enter","unknown","","",NA
"5372","dark",5,3,"two",6,"3:12 PM","2","C","mount","M","ran away, .2 got off and stacked on .4","","M"
"5373","dark",5,3,"two",6,"3:13 PM","2","P","enter","unknown","","",NA
"5374","dark",5,3,"two",6,"3:14 PM","2","P","moved within shelter","unknown",NA,"",NA
"5375","dark",5,3,"two",6,"3:14 PM","2","J","moved within shelter","unknown",NA,"",NA
"5376","dark",5,3,"two",6,"3:19 PM","1","G","moved within shelter","unknown",NA,"",NA
"5377","dark",5,3,"two",6,"3:20 PM","open","D","mount","A","moved away","","A"
"5378","dark",5,3,"two",6,"3:23 PM","open","I","mount","A","shook","","A"
"5379","dark",5,3,"two",6,"3:23 PM","open","I","mount","D","shook","","D"
"5380","dark",5,3,"two",6,"3:25 PM","open","I","mount","D",NA,"5. was walking behind .3 and ran away","D"
"5381","dark",5,3,"two",6,"3:27 PM","open","I","mount","R","5. tried to run away but stopped when .8 got on","","R"
"5382","dark",5,3,"two",6,"3:28 PM","open","I","mount","R","5. tried to run away but stopped when .8 got on, started walking at 3:29 PM","","R"
"5383","dark",5,3,"two",6,"3:30 PM","open","I","mount","D","shook","","D"
"5384","dark",5,3,"two",6,"3:34 PM","open","D","mount","R",NA,"","R"
"5385","dark",5,3,"two",6,"3:37 PM","open","I","mount","A","climbed wall","","A"
