light_phase,network,block,treatment,day,time,location,focal_individual,behaviour,social_partner,partner_response,notes,,,,,,,,,,,
dark,5,3,two,5,9:33 AM,2,:0,mount,9.,walked around,,,,,,,,,,,,
dark,5,3,two,5,9:36 AM,2,9.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,9:36 AM,2,:0,mount,9.,NA,,,,,,,,,,,,
dark,5,3,two,5,9:37 AM,1,.3,mount,.6,NA,.6 on .9,,,,,,,,,,,
dark,5,3,two,5,9:37 AM,1,.6,mount,.9,NA,,,,,,,,,,,,
dark,5,3,two,5,9:37 AM,1,.3,mount,.6,NA,,,,,,,,,,,,
dark,5,3,two,5,9:38 AM,2,.5,mount,9.,walked around,,,,,,,,,,,,
dark,5,3,two,5,9:39 AM,2,:0,mount,.5,NA,.5 still on 9.,,,,,,,,,,,
dark,5,3,two,5,9:40 AM,2,.7,mount,.0,NA,,,,,,,,,,,,
dark,5,3,two,5,9:41 AM,open,.8,mount,0.,NA,,,,,,,,,,,,
dark,5,3,two,5,9:43 AM,2,.1,mount,:0,NA,,,,,,,,,,,,
dark,5,3,two,5,9:44 AM,open,.8,mount,0.,shook,,,,,,,,,,,,
dark,5,3,two,5,9:44 AM,1,.3,mount,6.,NA,,,,,,,,,,,,
dark,5,3,two,5,9:44 AM,2,:0,mount,.2,NA,,,,,,,,,,,,
dark,5,3,two,5,9:47 AM,1,6.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,10:00 AM,1,.8,mount,7.,ran into shelter,,,,,,,,,,,,
dark,5,3,two,5,10:01 AM,1,.9,mount,.8,NA,.8 still on 7.,,,,,,,,,,,
dark,5,3,two,5,10:01 AM,1,.9,mount,7.,ran into corner,,,,,,,,,,,,
dark,5,3,two,5,10:10 AM,open,.7,mount,1:,ran away,,,,,,,,,,,,
dark,5,3,two,5,10:11 AM,2,:1,mount,:0,shook,,,,,,,,,,,,
dark,5,3,two,5,10:12 AM,2,.5,mount,:1,NA,,,,,,,,,,,,
dark,5,3,two,5,10:13 AM,2,.5,mount,:1,NA,:1 on :0,,,,,,,,,,,
dark,5,3,two,5,10:14 AM,1,.4,mount,.6,shook,,,,,,,,,,,,
dark,5,3,two,5,10:20 AM,2,.5,mount,:1,NA,,,,,,,,,,,,
dark,5,3,two,5,10:20 AM,2,8.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,10:21 AM,1,2.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,10:23 AM,open,.7,mount,0:,NA,,,,,,,,,,,,
dark,5,3,two,5,10:26 AM,1,.9,mount,7.,NA,,,,,,,,,,,,
dark,5,3,two,5,10:27 AM,1,.4,mount,4.,NA,,,,,,,,,,,,
dark,5,3,two,5,10:29 AM,1,.3,mount,1.,NA,,,,,,,,,,,,
dark,5,3,two,5,10:31 AM,open,.8,mount,9.,walked around,9. still walkig around,,,,,,,,,,,
dark,5,3,two,5,10:35 AM,1,.3,mount,1.,NA,,,,,,,,,,,,
dark,5,3,two,5,10:36 AM,open,.7,mount ,5.,NA,,,,,,,,,,,,
dark,5,3,two,5,10:37 AM,open,.8,mount,1:,walked around,,,,,,,,,,,,
dark,5,3,two,5,10:38 AM,1,4.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,10:39 AM,1,.3,mount,1.,NA,,,,,,,,,,,,
dark,5,3,two,5,10:39 AM,1,1.,exit 1,NA,,,,,,,,,,,,,
dark,5,3,two,5,10:39 AM,1,.3,mount,7.,shook,,,,,,,,,,,,
dark,5,3,two,5,10:43 AM,1,.6,exit 1,NA,,,,,,,,,,,,,
dark,5,3,two,5,10:47 AM,1,7.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,10:49 AM,open,.7,mount,5.,shook,,,,,,,,,,,,
dark,5,3,two,5,11:06 AM,2,1.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,11:07 AM,1,3.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,11:08 AM,open,.6,mount,.7,NA,,,,,,,,,,,,
dark,5,3,two,5,11:12 AM,2,.5,mount,.0,NA,,,,,,,,,,,,
dark,5,3,two,5,11:12 AM,1,3.,exit,,,,,,,,,,,,,,
dark,5,3,two,5,11:14 AM,1,4.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,11:14 AM,2,.2,mount,.1,NA,.1 still on .8,,,,,,,,,,,
dark,5,3,two,5,11:14 AM,2,.1,mount,8.,ran away,,,,,,,,,,,,
dark,5,3,two,5,11:16 AM,open,.8,mount,0:,"ran away, started walking at 11:20 AM",got off at 11:24 AM,,,,,,,,,,,
dark,5,3,two,5,11:17 AM,2,.2,mount,8.,ran into corner,,,,,,,,,,,,
dark,5,3,two,5,11:17 AM,2,.1,mount,.2,NA,.2 still on .8,,,,,,,,,,,
dark,5,3,two,5,11:19 AM,open,.6,mount,.4,shook,,,,,,,,,,,,
dark,5,3,two,5,11:21 AM,2,:0,exit,,,,,,,,,,,,,,
dark,5,3,two,5,11:24 AM,1,4.,moved within shelter,7.,NA,,,,,,,,,,,,
dark,5,3,two,5,11:25 AM,2,.1,mount,1.,shook and walked around,,,,,,,,,,,,
dark,5,3,two,5,11:26 AM,open,:1,mount,:0,shook,,,,,,,,,,,,
dark,5,3,two,5,11:26 AM,1,4.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,5,11:28 AM,open,.8,mount,:0,shook,,,,,,,,,,,,
dark,5,3,two,5,11:29 AM,open,0.,mount,:1,turned around,may have just been squeezing by :1 to enter 2,,,,,,,,,,,
dark,5,3,two,5,11:31 AM,2,.5,mount,.7,NA,.7 was on 0.,,,,,,,,,,,
dark,5,3,two,5,11:31 AM,2,.7,mount,0.,NA,,,,,,,,,,,,
dark,5,3,two,5,11:32 AM,2,.0,mount,.5,shook,,,,,,,,,,,,
dark,5,3,two,5,11:33 AM,open,:1,mount,1:,NA,,,,,,,,,,,,
dark,5,3,two,5,11:33 AM,open,.8,mount,:1,shook,,,,,,,,,,,,
dark,5,3,two,5,11:34 AM,2,1:,enter,,,,,,,,,,,,,,
dark,5,3,two,5,11:35 AM,2,.2,mount,1:,ran around shelter,,,,,,,,,,,,
dark,5,3,two,5,11:36 AM,open,:1,mount,8.,NA,,,,,,,,,,,,
dark,5,3,two,5,11:37 AM,open,.4,mount,2.,NA,,,,,,,,,,,,
dark,5,3,two,5,11:39 AM,open,.4,mount,6.,NA,,,,,,,,,,,,
dark,5,3,two,5,11:41 AM,open,:1,mount,6.,fell off shelter wall,,,,,,,,,,,,
dark,5,3,two,5,11:42 AM,2,.0,mount,5.,walked around shelter,,,,,,,,,,,,
dark,5,3,two,5,11:43 AM,2,.1,mount,.0,NA,,,,,,,,,,,,
dark,5,3,two,5,11:44 AM,open,:1,mount,3.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:03 PM,open,.4,mount,9.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:06 PM,open,.8,mount,1:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:08 PM,open,:1,mount,0:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:08 PM,open,.8,mount,9.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:09 PM,open,.8,mount,.7,NA,,,,,,,,,,,,
dark,5,3,two,5,12:11 PM,open,.8,mount,.7,NA,,,,,,,,,,,,
dark,5,3,two,5,12:12 PM,open,.8,mount,6.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:13 PM,open,.8,mount,2.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:14 PM,open,.8,mount,9.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:15 PM,open,.6,mount,5.,ran away,,,,,,,,,,,,
dark,5,3,two,5,12:17 PM,open,:1,mount,6.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:17 PM,open,.8,mount,9.,started walking at 12:18 PM,got off at 12:20 PM,,,,,,,,,,,
dark,5,3,two,5,12:21 PM,open,.8,mount,3.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:22 PM,open,:1,open,9.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:24 PM,open,.6,mount,0:,ran away,,,,,,,,,,,,
dark,5,3,two,5,12:24 PM,2,:0,mount,.7,NA,,,,,,,,,,,,
dark,5,3,two,5,12:26 PM,open,.8,mount,9.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:28 PM,open,:1,mount,3.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:28 PM,open,.8,mount,1:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:28 PM,2,.2,mount,.5,shook,,,,,,,,,,,,
dark,5,3,two,5,12:29 PM,1,.3,mount,0:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:30 PM,open,.6,mount,0:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:31 PM,1,7.,enter,,,,,,,,,,,,,,
dark,5,3,two,5,12:32 PM,1,.6,enter,,,,,,,,,,,,,,
dark,5,3,two,5,12:32 PM,open,.0,mount,5.,ran around in circles,,,,,,,,,,,,
dark,5,3,two,5,12:33 PM,open,.4,mount,.0,NA,.0 still on 5.,,,,,,,,,,,
dark,5,3,two,5,12:35 PM,open,.8,mount,5.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:37 PM,open,.0,mount,1:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:39 PM,open,:1,mount,1.,ran away,,,,,,,,,,,,
dark,5,3,two,5,12:39 PM,open,:1,mount,1:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:39 PM,open,.8,mount,1:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:41 PM,open,.8,mount,6.,started walking at 12:42 PM,,,,,,,,,,,,
dark,5,3,two,5,12:41 PM,open,.4,mount,1:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:43 PM,open,.8,mount,3.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:43 PM,open,.8,mount,5.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:44 PM,open,.4,mount,3.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:45 PM,open,:1,mount,"9,",ran away,,,,,,,,,,,,
dark,5,3,two,5,12:46 PM,open,.6,mount,.0,shook,,,,,,,,,,,,
dark,5,3,two,5,12:47 PM,open,.8,mount,0:,NA,,,,,,,,,,,,
dark,5,3,two,5,12:48 PM,open,.4,mount,6.,walked around,,,,,,,,,,,,
dark,5,3,two,5,12:49 PM,open,:1,mount,6.,NA,,,,,,,,,,,,
dark,5,3,two,5,12:50 PM,open,:1,mount,9.,NA,,,,,,,,,,,,
dark,5,3,two,5,1:06 PM,open,:1,mount,9.,ran away,,,,,,,,,,,,
dark,5,3,two,5,1:07 PM,open,:1,mount,0:,,,,,,,,,,,,,
dark,5,3,two,5,1:08 PM,feeder,1:,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:09 PM,feeder,1.,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:09 PM,feeder,3.,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:10 PM,feeder,.7,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:10 PM,feeder,7.,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:11 PM,feeder,:1,mount,9.,na,,,,,,,,,,,,
dark,5,3,two,5,1:13 PM,outside 1,.6,mount,9.,ran away,,,,,,,,,,,,
dark,5,3,two,5,1:15 PM,feeder,0:,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:19 PM,feeder,6.,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:19 PM,feeder,9.,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:21 PM,1,0.,shaking,,,,,,,,,,,,,,
dark,5,3,two,5,1:24 PM,feeder,8.,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:24 PM,feeder,2.,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:25 PM,2,3.,enter,,,,,,,,,,,,,,
dark,5,3,two,5,1:26 PM,open,:0,mount,1:,stayed still then ran away after,,,,,,,,,,,,
dark,5,3,two,5,1:28 PM,2,1.,enter,,,,,,,,,,,,,,
dark,5,3,two,5,1:28 PM,open,.4,mount,0:,pressed against arena wall,was already pressed prior to the mount,,,,,,,,,,,
dark,5,3,two,5,1:30 PM,outside 2,:1,mount,2.,pressed against shelter wall,was already pressed prior to the mount,,,,,,,,,,,
dark,5,3,two,5,1:30 PM,outside 2,:0,mount,2.,ran away,,,,,,,,,,,,
dark,5,3,two,5,1:32 PM,1,.7,enter,,,,,,,,,,,,,,
dark,5,3,two,5,1:40 PM,open,.0,mount,.4,ran away,,,,,,,,,,,,
dark,5,3,two,5,1:43 PM,2,:1,enter,,,,,,,,,,,,,,
dark,5,3,two,5,1:43 PM,open,.0,mating,0.,staying still; then started walking around after a while,lasting a long time (>3 minutes),,,,,,,,,,,
dark,5,3,two,5,1:44 PM,open,.4,mount,7.,ran away,,,,,,,,,,,,
dark,5,3,two,5,1:48 PM,1,.7,mount,7.,pressed against shelter wall,,,,,,,,,,,,
dark,5,3,two,5,1:48 PM,feeder,.8,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,1:49 PM,1,.6,exit,,,,,,,,,,,,,,
dark,5,3,two,5,1:49 PM,open,.4,mount,2.,stayed still then ran away after,,,,,,,,,,,,
dark,5,3,two,5,1:49 PM,open,.8,mating,9.,trying very hard to shake .8 off ,from left side but looked like a mating??,,,,,,,,,,,
dark,5,3,two,5,2:00 PM,feeder,1:,feeding,,,I think this is her second time feeding,,,,,,,,,,,
dark,5,3,two,5,2:01 PM,feeder,:1,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,2:04 PM,feeder,3.,feeding,,,second time,,,,,,,,,,,
dark,5,3,two,5,2:04 PM,feeder,4.,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,2:05 PM,1,0.,enter,7.,moved away into another corner,,,,,,,,,,,,
dark,5,3,two,5,2:07 PM,open,.8,mount,1.,walking around,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,2:09 PM,open,.6,mount,9.,stayed still then ran away after,.6 left on his own,,,,,,,,,,,
dark,5,3,two,5,2:10 PM,1,.9,enter,,,,,,,,,,,,,,
dark,5,3,two,5,2:12 PM,feeder,:1,feeding,,,feeding again,,,,,,,,,,,
dark,5,3,two,5,2:12 PM,1,1:,enter,7.,na,,,,,,,,,,,,
dark,5,3,two,5,2:13 PM,feeder,9.,feeding,,,feeding again,,,,,,,,,,,
dark,5,3,two,5,2:15 PM,open,:0,mount,1.,stayed still then ran away after,,,,,,,,,,,,
dark,5,3,two,5,2:16 PM,open,.9,mount,0:,ran away,,,,,,,,,,,,
dark,5,3,two,5,2:18 PM,open,.6,mount,0:,ran away,,,,,,,,,,,,
dark,5,3,two,5,2:21 PM,open,.8,mount,6.,running around,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,2:23 PM,open,.0,mating,5.,"ran into shelter 1, then back out",,,,,,,,,,,,
dark,5,3,two,5,2:25 PM,open,.8,mount,5.,running around,.8 is grabbing onto her from the left side (not mating) while .0 is still mating with her,,,,,,,,,,,
dark,5,3,two,5,2:27 PM,1,2.,enter,,,,,,,,,,,,,,
dark,5,3,two,5,2:27 PM,open,:0,mating,0.,staying still,,,,,,,,,,,,
dark,5,3,two,5,2:29 PM,open,.6,mount,0.,staying still,male left on his own quickly,,,,,,,,,,,
dark,5,3,two,5,2:32 PM,feeder,.6,feeding,,,,,,,,,,,,,,
dark,5,3,two,5,2:32 PM,other,0:,other,,,got her legs stuck in the corner of the arena; she eventually freed herself during the 2:30 break,,,,,,,,,,,
dark,5,3,two,5,2:33 PM,2,4.,enter,,,,,,,,,,,,,,
dark,5,3,two,5,2:37 PM,1,1.,exit,,,,,,,,,,,,,,
dark,5,3,two,5,2:40 PM,open,.0,mating,7.,stayed still then walked around a bit,,,,,,,,,,,,
dark,5,3,two,5,2:43 PM,open,.6,mount,7.,running around,mounted her while she was still mating with .0,,,,,,,,,,,
dark,5,3,two,5,3:04 PM,open,.6,mating,0.,stayed still,,,,,,,,,,,,
dark,5,3,two,5,3:05 PM,open,.8,mount,7.,running around,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,3:09 PM,open,.8,mount,0:,ran away,,,,,,,,,,,,
dark,5,3,two,5,3:12 PM,open,.0,mating,9.,staying still,,,,,,,,,,,,
dark,5,3,two,5,3:12 PM,other,0:,other,,,got legs stuck in arena corner again,,,,,,,,,,,
dark,5,3,two,5,3:16 PM,1,:1,mount,2.,ran away at first then stayed still,male left on his own quickly,,,,,,,,,,,
dark,5,3,two,5,3:18 PM,open,.9,mount,9.,running around until male fell off,,,,,,,,,,,,
dark,5,3,two,5,3:18 PM,open,.8,mount,3.,stayed still then ran after male left,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,3:24 PM,open,.6,mount,:0,na,,,,,,,,,,,,
dark,5,3,two,5,3:25 PM,1,.0,enter,,,,,,,,,,,,,,
dark,5,3,two,5,3:26 PM,outside 1,.6,mount,2.,stayed still during mount then ran away,,,,,,,,,,,,
dark,5,3,two,5,3:28 PM,1,:1,enter,,,,,,,,,,,,,,
dark,5,3,two,5,3:29 PM,open,.3,mount,6.,running around until male fell off,,,,,,,,,,,,
dark,5,3,two,5,3:30 PM,open,.8,mount,6.,,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,3:34 PM,open,.8,mount,7.,ran away,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,3:36 PM,1,6.,enter,,,,,,,,,,,,,,
dark,5,3,two,5,3:39 PM,open,.8,mount,1:,ran away,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,3:40 PM,open,.9,mount,0.,stayed still during mount then ran away,,,,,,,,,,,,
dark,5,3,two,5,3:42 PM,open,",8",mount,1.,ran away,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,3:44 PM,other,0:,other,,,got legs stuck in arena corner again,,,,,,,,,,,
dark,5,3,two,5,3:45 PM,1,5.,exit,,,,,,,,,,,,,,
dark,5,3,two,5,3:49 PM,1,.1,mount,2.,ran out of shelter,,,,,,,,,,,,
dark,5,3,two,5,3:49 PM,open,.8,mount,0:,walking around,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,4:05 PM,open,.8,mount,0:,staying still; now walking around; ,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,4:07 PM,2,9.,exit,,,,,,,,,,,,,,
dark,5,3,two,5,4:08 PM,2,9.,enter,.2,exited shelter,,,,,,,,,,,,
dark,5,3,two,5,4:08 PM,2,.2,exit,,,,,,,,,,,,,,
dark,5,3,two,5,4:09 PM,open,.8,mount,9.,shook him off then ran away,,,,,,,,,,,,
dark,5,3,two,5,4:12 PM,2,9.,exit,,,,,,,,,,,,,,
dark,5,3,two,5,4:14 PM,outside 1,.6,mount,0:,stayed still during mount then walked away,,,,,,,,,,,,
dark,5,3,two,5,4:15 PM,open,.8,mount,9.,wedged herself against arena wall,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,4:16 PM,open,.8,mount,0:,staying still,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,4:28 PM,open,.8,mount,0.,staying still,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,5,4:32 PM,1,2.,enter,,,,,,,,,,,,,,
dark,5,3,two,5,4:32 PM,2,4.,exit,,,,,,,,,,,,,,
dark,5,3,two,5,4:41 PM,1,:1,mount,7.,ran into large aggregation,male left on his own,,,,,,,,,,,
dark,5,3,two,5,4:43 PM,open,.8,mount,0:,staying still,trying to mate from left side,,,,,,,,,,,
dark,5,3,two,6,9:09 AM,1,:0,mount,.8,shook,,,,,,,,,,,,
dark,5,3,two,6,9:14 AM,1,.8,exit 1,NA,,,,,,,,,,,,,
dark,5,3,two,6,9:16 AM,1,:0,mount,0.,NA,still on 0.,,,,,,,,,,,
dark,5,3,two,6,9:17 AM,1,.8,enter 1,NA,,,,,,,,,,,,,
dark,5,3,two,6,9:19 AM,1,.8,mount,0.,NA,,,,,,,,,,,,
dark,5,3,two,6,9:20 AM,1,.8,mount,1.,NA,,,,,,,,,,,,
dark,5,3,two,6,9:20 AM,1,.6,mount,.8,shook,,,,,,,,,,,,
dark,5,3,two,6,9:22 AM,1,.8,mount,.6,shook,,,,,,,,,,,,
dark,5,3,two,6,9:26 AM,2,.9,mount,0:,NA,,,,,,,,,,,,
dark,5,3,two,6,9:27 AM,1,:0,mount,.8,NA,,,,,,,,,,,,
dark,5,3,two,6,9:28 AM,1,:1,mount,0.,NA,,,,,,,,,,,,
dark,5,3,two,6,9:29 AM,2,.5,mount,0:,shook,,,,,,,,,,,,
dark,5,3,two,6,9:30 AM,1,:0,mount,:1,NA,,,,,,,,,,,,
dark,5,3,two,6,9:32 AM,1,:0,mount,.3,NA,,,,,,,,,,,,
dark,5,3,two,6,9:33 AM,1,1:,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,9:33 AM,1,.8,mount,:1,shook,,,,,,,,,,,,
dark,5,3,two,6,9:35 AM,1,.8,mount,0.,NA,,,,,,,,,,,,
dark,5,3,two,6,9:40 AM,2,.2,mount,5.,shook and moved around,,,,,,,,,,,,
dark,5,3,two,6,9:43 AM,1,2.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,9:44 AM,1,.3,mount,.8,shook,,,,,,,,,,,,
dark,5,3,two,6,9:45 AM,1,.6,mount,0.,shook,0. exit 1 (ran away),,,,,,,,,,,
dark,5,3,two,6,9:46 AM,2,.9,mount,0:,NA,,,,,,,,,,,,
dark,5,3,two,6,10:04 AM,1,:1,mount,.6,NA,,,,,,,,,,,,
dark,5,3,two,6,10:05 AM,1,:0,exit 1,NA,,,,,,,,,,,,,
dark,5,3,two,6,10:08 AM,1,.7,mount,.3,NA,,,,,,,,,,,,
dark,5,3,two,6,10:12 AM,1,.0,mount,8.,NA,,,,,,,,,,,,
dark,5,3,two,6,10:14 AM,1,9.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,10:16 AM,2,.5,mount,.9,shook,,,,,,,,,,,,
dark,5,3,two,6,10:16 AM,2,.9,mount,.5,NA,,,,,,,,,,,,
dark,5,3,two,6,10:17 AM,1,6. ,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,10:20 AM,1,.0,mount,.3,NA,still on .3,,,,,,,,,,,
dark,5,3,two,6,10:21 AM,1,:1,mount,3.,NA,,,,,,,,,,,,
dark,5,3,two,6,10:22 AM,1,:1,mount,0.,NA,0. on .3,,,,,,,,,,,
dark,5,3,two,6,10:24 AM,1,6. ,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,10:25 AM,1,.6,mount,9.,NA,,,,,,,,,,,,
dark,5,3,two,6,10:26 AM,1,:1,mount,.3,shook,,,,,,,,,,,,
dark,5,3,two,6,10:30 AM,1,.6,mount,6.,NA,,,,,,,,,,,,
dark,5,3,two,6,10:30 AM,1,9.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,10:32 AM,1,6. ,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,10:34 AM,open,.8,mount,0.,walking around,,,,,,,,,,,,
dark,5,3,two,6,10:37 AM,open,.8,mount,0.,ran away,,,,,,,,,,,,
dark,5,3,two,6,10:39 AM,2,4.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,10:41 AM,open,:0,mount,0.,NA,,,,,,,,,,,,
dark,5,3,two,6,10:42 AM,1,.3,mount,2.,NA,,,,,,,,,,,,
dark,5,3,two,6,10:43 AM,1,.3,mount,8.,NA,,,,,,,,,,,,
dark,5,3,two,6,10:44 AM,open,.8,mount,0.,ran away,,,,,,,,,,,,
dark,5,3,two,6,10:47 AM,1,.3,mount,.8,NA,,,,,,,,,,,,
dark,5,3,two,6,11:10 AM,1,2.,moved within shelter,".7, .8, 1., 9.",NA,,,,,,,,,,,,
dark,5,3,two,6,11:12 AM,1,.8,exit 1,,,,,,,,,,,,,,
dark,5,3,two,6,11:17 AM,open,.0,mount,.8,shook .0 off,,,,,,,,,,,,
dark,5,3,two,6,11:17 AM,1,.0,enter 1,,,,,,,,,,,,,,
dark,5,3,two,6,11:21 AM,1,.0,moved within shelter,.7 and group,NA,,,,,,,,,,,,
dark,5,3,two,6,11:23 AM,open,0.,chasing,5.,climbed wall to avoid,,,,,,,,,,,,
dark,5,3,two,6,11:25 AM,open,.3,mating,0.,NA,"0. approached enterance of 1, .3 came out to mate",,,,,,,,,,,
dark,5,3,two,6,11:35 AM,open,.8,mount,0.,NA,".8 very curled but 0. pressed flat to ground, got off at 11:40 AM",,,,,,,,,,,
dark,5,3,two,6,11:38 AM,1,3.,moved within shelter,8. and .7 group,NA,,,,,,,,,,,,
dark,5,3,two,6,11:40 AM,open,.8,mount,0.,0. climbed wall,got off at 11:42 AM,,,,,,,,,,,
dark,5,3,two,6,11:41 AM,1,3.,shaking,NA,,,,,,,,,,,,,
dark,5,3,two,6,11:41 AM,1,.7,mount,3.,NA,,,,,,,,,,,,
dark,5,3,two,6,11:42 AM,open,.8,mount,0.,started walking at 11:44 AM,got under at 11:43 AM but 0. moved off wall and pressed flat to ground,,,,,,,,,,,
dark,5,3,two,6,12:02 PM,1,.7,mount,8.,NA,,,,,,,,,,,,
dark,5,3,two,6,12:04 PM,open,.3,mount,5.,ran into corner,,,,,,,,,,,,
dark,5,3,two,6,12:08 PM,1,:1,moved within shelter,2. and 3.,NA,,,,,,,,,,,,
dark,5,3,two,6,12:08 PM,open,.8,mount,0.,"climbed wall, started walking at 12:12 PM and .8 fell off",,,,,,,,,,,,
dark,5,3,two,6,12:10 PM,1,:0,exit 1,,,,,,,,,,,,,,
dark,5,3,two,6,12:11 PM,1,:0,enter 1,,,,,,,,,,,,,,
dark,5,3,two,6,12:13 PM,1,:0,exit 1,,,,,,,,,,,,,,
dark,5,3,two,6,12:14 PM,open,.3,mount,:0,NA,,,,,,,,,,,,
dark,5,3,two,6,12:15 PM,open,.3,mount,5.,ran away,,,,,,,,,,,,
dark,5,3,two,6,12:17 PM,open,.3,mount,0.,climbed wall,,,,,,,,,,,,
dark,5,3,two,6,12:17 PM,open,.8,mount,:0,NA,,,,,,,,,,,,
dark,5,3,two,6,12:19 PM,open,.0,mount,:0,NA,,,,,,,,,,,,
dark,5,3,two,6,12:20 PM,1,:1,mount,.3,NA,,,,,,,,,,,,
dark,5,3,two,6,12:20 PM,1,.3,mount,:1,ran into corner,,,,,,,,,,,,
dark,5,3,two,6,12:20 PM,1,.1,mount,:1,NA,,,,,,,,,,,,
dark,5,3,two,6,12:21 PM,open,.8,mount,5.,walking around,,,,,,,,,,,,
dark,5,3,two,6,12:23 PM,1,:0,moved within shelter,.6,NA,,,,,,,,,,,,
dark,5,3,two,6,12:26 PM,open,.3,mount,.6,shook,,,,,,,,,,,,
dark,5,3,two,6,12:30 PM,1,2.,moved within shelter,.6,NA,,,,,,,,,,,,
dark,5,3,two,6,12:32 PM,2,.9,exit,,,,,,,,,,,,,,
dark,5,3,two,6,12:32 PM,2,.9,enter,,,,,,,,,,,,,,
dark,5,3,two,6,12:32 PM,open,.8,mount,:0,shook,,,,,,,,,,,,
dark,5,3,two,6,12:33 PM,1,.1,moved within shelter,.6,NA,,,,,,,,,,,,
dark,5,3,two,6,12:34 PM,open,.8,mount,0.,climbed wall,,,,,,,,,,,,
dark,5,3,two,6,12:34 PM,open,.8,mount,:0,shook,,,,,,,,,,,,
dark,5,3,two,6,12:35 PM,open,:0,mount,.3,shook,,,,,,,,,,,,
dark,5,3,two,6,12:36 PM,open,.8,mount,0.,NA,,,,,,,,,,,,
dark,5,3,two,6,12:37 PM,open,.3,mount,:0,NA,,,,,,,,,,,,
dark,5,3,two,6,12:38 PM,open,.8,mount,0.,NA,,,,,,,,,,,,
