,network,block,treatment,day,time_hour_abs,focal_individual,behaviour,social_partner,partner_response,notes,partner_sex,mating_recency
1,1,1,twelve,1,8.53,J,mating,U,N/A,,female,N/A
2,1,1,twelve,1,8.55,F,mating,N,N/A,,female,N/A
3,1,1,twelve,1,8.57,B,mount,Q,Ran away,,female,N/A
4,1,1,twelve,1,8.58,H,mating,T,N/A,,female,N/A
5,1,1,twelve,1,8.6,C,mating,P,N/A,,female,N/A
6,1,1,twelve,1,8.62,D,mount,N,Pressing firmly against shelter wall,,female,0.07
7,1,1,twelve,1,8.67,C,mount,P,Ran away,,female,0.07
8,1,1,twelve,1,8.67,D,mount,N,Pressing firmly against shelter wall,,female,0.12
9,1,1,twelve,1,8.75,D,mount,N,Pressing firmly against shelter wall,,female,0.2
10,1,1,twelve,1,8.8,D,mount,N,Pressing firmly against shelter wall,,female,0.25
11,1,1,twelve,1,8.82,C,mount,P,Ran away,,female,0.22
12,1,1,twelve,1,8.82,J,mating,X,N/A,,female,N/A
13,1,1,twelve,1,8.83,A,mating,W,Walked around,,female,N/A
14,1,1,twelve,1,8.92,unknown,mount,W,Ran away,,female,0.09
15,1,1,twelve,1,9.08,E,mating,S,Left 2 with .4 on her,,female,N/A
16,1,1,twelve,1,9.2,H,mating,O,N/A,,female,N/A
17,1,1,twelve,1,9.22,I,mount,V,Pressing firmly against shelter wall,,female,N/A
18,1,1,twelve,1,9.32,I,mount,T,Walk around,,female,0.74
19,1,1,twelve,1,9.57,K,mating,Q,Running around,,female,N/A
20,1,1,twelve,1,9.82,H,mount,T,Ran away,,female,1.24
21,1,1,twelve,1,10.35,B,mating,W,"Running around, left 4",,female,1.52
22,1,1,twelve,1,10.83,D,mount,N,,,female,2.28
23,1,1,twelve,1,11.2,F,mating,X,"Walking around, entered 8",,female,2.38
24,1,1,twelve,1,12.3,E,mount,V,Ran away,,female,N/A
25,1,1,twelve,1,12.38,A,mount,P,Ran away,,female,3.78
26,1,1,twelve,1,12.4,A,mount,S,Ran away,,female,3.32
27,1,1,twelve,1,12.43,K,mating,X,Running around,,female,1.23
28,1,1,twelve,1,12.68,A,mount,S,Ran away,,female,3.6
29,1,1,twelve,1,12.77,B,mating,V,"Running around, entered 2",,female,N/A
30,1,1,twelve,1,12.78,C,mount,V,,Tried to mount 9. while .1 was mating with her which ended the mating,female,0.01
31,1,1,twelve,1,13.13,B,mount,N,Ran away into 2,,female,4.58
32,1,1,twelve,1,13.15,A,mount,T,Ran away,,female,4.57
33,1,1,twelve,1,13.4,H,mount,U,Shake and ran away,,female,4.87
34,1,1,twelve,1,13.47,D,mating,M,Walked around,,female,N/A
35,1,1,twelve,1,13.48,A,mount,R,Ran away,,female,N/A
36,1,1,twelve,1,13.57,I,mount,Q,Ran away,,female,4
37,1,1,twelve,1,13.77,K,mount,U,Ran away,,female,5.24
38,1,1,twelve,1,13.77,E,mating,R,,,female,N/A
39,1,1,twelve,1,13.8,B,mount,X,1: is tightly against wall,,female,2.6
40,1,1,twelve,1,13.8,J,mount,U,,,female,5.27
41,1,1,twelve,1,14.17,L,mating,S,Walk around,,female,5.09
42,1,1,twelve,1,14.28,B,mount,U,Ran away,.9 also mounted them which broke up the mounting,female,5.75
43,1,1,twelve,1,14.3,L,mount,X,Ran away,0,female,3.1
44,1,1,twelve,1,14.58,B,mount,T,Continued feeding,,female,6
45,1,1,twelve,1,14.7,H,mating,U,,,female,6.17
46,1,1,twelve,1,15.1,B,mating,R,Walking around,,female,1.33
47,1,1,twelve,1,15.15,U,mount,X,Pushed against wall,,female,3.95
48,1,1,twelve,1,15.5,J,mount,P,Ran away,,female,6.9
49,1,1,twelve,1,15.52,G,mating,M,Walking around,,female,2.05
50,1,1,twelve,1,15.55,J,mount,O,Ran away,,female,6.35
51,1,1,twelve,1,15.55,D,mating,U,Walking around,,female,0.85
52,1,1,twelve,1,15.62,D,mount,V,Ran away,,female,2.85
53,1,1,twelve,1,15.77,J,mount,M,Ran away,,female,2.3
54,1,1,twelve,1,16.22,J,mount,U,Ran away,,female,1.52
55,1,1,twelve,1,16.27,B,mount,T,,,female,7.69
56,1,1,twelve,1,16.52,K,mount,V,Both ran away and exited 10,,female,3.75
57,1,1,twelve,1,16.52,K,mount,P,Both ran away and exited 10,,female,7.92
58,1,1,twelve,1,16.82,O,mount,S,,,female,2.65
59,1,1,twelve,1,17.64,N,mount,M,moved away,,female,4.17
60,1,1,twelve,1,17.94,U,mount,M,ran out of shelter,,female,4.47
61,1,1,twelve,2,35.45,L,mating,N,Run around,Ran into 0: and 7. (all remained together after),female,26.9
62,1,1,twelve,2,36.68,K,mount,S,Ran away,,female,22.51
63,1,1,twelve,2,35.22,C,mount,M,Staying still,,female,21.75
64,1,1,twelve,2,37.05,J,mating,O,N/A,,female,27.85
65,1,1,twelve,2,37.63,K,mount,N,N/A,,female,2.18
66,1,1,twelve,2,37.67,E,mount,N,Ran away,,female,2.22
67,1,1,twelve,2,37.75,H,mating,X,N/A,,female,26.55
68,1,1,twelve,2,37.82,L,mount,R,Ran away and exited 12,,female,24.05
69,1,1,twelve,2,38.22,E,mount,R,Nothing,.4 looked like it was going to mate and then just stopped and left,female,24.45
70,1,1,twelve,2,38.27,E,mount,O,Ran away and exited 7,,female,1.22
71,1,1,twelve,2,38.43,K,mount,T,Ran away,,female,29.85
72,1,1,twelve,2,39.32,D,mating,U,N/A,,female,24.62
73,1,1,twelve,2,41,M,mount,S,n/A,,female,26.83
74,1,1,twelve,3,59.15,E,mating,S,Running around,,female,44.98
75,1,1,twelve,3,59.28,I,mating,S,Ran away,Running around with .8 on her and pushed .4 out of the shelter and .2 out of aggregation,female,0.13
76,1,1,twelve,3,60.28,D,mount,U,Ran away,Looked like mating but ended after ~15-20 seconds,female,20.96
77,1,1,twelve,3,60.4,C,mating,O,N/A,,female,23.35
78,1,1,twelve,3,60.58,E,mount,Q,N/A,4. Likely dead or messed up,female,51.01
79,1,1,twelve,3,60.68,E,mount,U,Ran away,,female,21.36
80,1,1,twelve,3,60.78,K,mount,R,Ran away,,female,47.01
81,1,1,twelve,3,61.45,G,mating,U,Ran and entered 8,.0 tried to get on top too abd caused 6. to dismount,female,22.13
82,1,1,twelve,3,61.48,A,mount,U,Running away,,female,0.03
83,1,1,twelve,3,62.07,H,mount,X,Ran away,,female,24.32
84,1,1,twelve,3,62.18,I,mount,N,Ran away into :0 who mounted her ,,female,26.73
85,1,1,twelve,3,62.2,K,mount,N,Ran away,,female,26.75
86,1,1,twelve,3,62.32,I,mount,U,Ran away and pinched against wall,,female,0.87
87,1,1,twelve,3,60.23,I,mount,S,Ran away,,female,1.08
88,1,1,twelve,2,35.23,C,mount,M,Move away a little,,female,21.76
89,1,1,twelve,3,62.65,B,mating,U,N/A,,female,1.2
90,1,1,twelve,3,62.67,D,mount,X,Ran away and into 11,,female,24.92
91,1,1,twelve,3,62.42,E,mount,S,Ran away and out of shelter,,female,3.27
92,1,1,twelve,3,62.73,L,mount,S,Pressed against wall,,female,3.58
93,1,1,twelve,3,62.78,F,mating,X,Pressed against wall,"Pinched into corner, hard to tell if this was a successful mating but it did last >30 seconds",female,25.03
94,1,1,twelve,3,63.08,B,mount,U,Pressed against wall,,female,0.43
95,1,1,twelve,3,63.08,B,mount,U,Ran away,Pressed against another wall,female,0.43
96,1,1,twelve,3,63.27,K,mount,N,Pinched against arena wall then ran away,,female,27.82
97,1,1,twelve,3,63.32,H,mount,W,Ran away,,female,52.97
98,1,1,twelve,3,63.33,E,mount,unknown,Quickly got off,,female,N/A
99,1,1,twelve,3,63.42,K,mount,N,Walking around,:0 seems to be struggling to curl under 1.,female,27.97
100,1,1,twelve,3,63.45,K,mount,N,Ran away,,female,28
101,1,1,twelve,3,63.67,G,mount,W,Firmly pressed against wall,,female,53.32
102,1,1,twelve,2,36.78,A,mating,M,N/A,,female,23.31
103,1,1,twelve,3,62.5,L,mount,M,Ran away,,female,25.72
104,1,1,twelve,3,63.7,G,mount,M,Running around,"the female ran in 7, got mounted by :1 who replaced .6",female,26.92
105,1,1,twelve,3,64.32,J,mount,O,Ran away,2. was trying to enter 10 but ran away,female,3.92
106,1,1,twelve,3,64.33,H,mating,P,Walking around,,female,55.73
107,1,1,twelve,3,62.75,L,mount,S,Still firmly pressed against wall,,female,3.6
108,1,1,twelve,3,64.67,K,mating,U,Walking around,,female,2.02
109,1,1,twelve,3,65.02,B,mating,P,,,female,0.69
110,1,1,twelve,3,65.42,G,mating,P,na,,female,0.4
111,1,1,twelve,3,65.58,G,mount,N,ran away towards aggregate ,now in aggregate ,female,30.13
112,1,1,twelve,4,82.22,G,mount,V,9. shaking,,female,69.45
113,1,1,twelve,4,82.42,G,mount,X,1: ran away into corner,,female,19.64
114,1,1,twelve,4,83.08,I,mating,V,N/A,,female,70.31
115,1,1,twelve,4,83.12,G,mount,V,N/A,,female,0.04
116,1,1,twelve,4,81.42,B,mating,P,ran into group of bugs,could not see if .1 was in mating position ,female,16
117,1,1,twelve,4,83.37,I,mount,P,ran into group of bugs,,female,1.95
118,1,1,twelve,3,65.7,G,mount,N,NA,NA,female,30.25
119,1,1,twelve,3,65.87,G,mount,N,ran away towards exit ,,female,30.42
120,1,1,twelve,4,83.43,I,mount,P,N/A,run into corner of 10 away from everyone else,female,2.01
121,1,1,twelve,4,84.62,I,mount,X,N/A,,female,21.84
122,1,1,twelve,4,84.63,G,mount,X,N/A,,female,21.85
123,1,1,twelve,4,84.63,B,mount,X,N/A,,female,21.85
124,1,1,twelve,4,84.68,B,mount,T,N/A,.1 stopped quickly,female,76.1
125,1,1,twelve,4,84.77,G,mount,X,unknown,Caused the big group to move slightly away,female,21.99
126,1,1,twelve,4,86.35,I,mating,V,Walked into group of bugs,,female,3.27
127,1,1,twelve,4,81.65,G,mount,N,ran into group of bugs,,female,46.2
128,1,1,twelve,4,84.1,H,mount,P,Ran away,caused .7 to exit 8,female,2.68
129,1,1,twelve,4,88.1,F,mating,P,Walking around,,female,6.68
130,1,1,twelve,4,88.17,E,mating,P,Running around,"Got mounted by .2 too, left 2 while on 3.",female,0.07
131,1,1,twelve,5,105.22,G,mating,T,7. moved towards the cluster of other bugs,,female,96.64
132,1,1,twelve,5,107.38,J,mount,V,ran away,,female,21.03
133,1,1,twelve,5,107.38,J,mount,V,pressed against wall,,female,21.03
134,1,1,twelve,4,83.45,D,mount,N,run away,,female,48
135,1,1,twelve,4,88.18,C,mount,P,,Mounted 3. while .4 was mating with her,female,0.08
136,1,1,twelve,3,63.75,L,mating,M,N/A,Pushed .6 off,female,26.97
137,1,1,twelve,5,107.68,I,mount,V,ran away,,female,21.33
138,1,1,twelve,3,64.23,J,mount,M,Ran away,0. was approaching 10 but ran away,female,0.48
139,1,1,twelve,5,108.1,D,mount,X,ran away,,female,45.32
140,1,1,twelve,4,83.47,D,mount,N,ran away,"ran out of shelter really fast,",female,48.02
141,1,1,twelve,5,101.25,L,mount,M,na,,female,37.5
142,1,1,twelve,5,107.65,B,mount,M,pinned against wall,,female,43.9
143,1,1,twelve,5,108.05,E,mount,M,ran away,0. was going to enter 8 but ran away,female,44.3
144,1,1,twelve,5,108.53,J,mount,V,N/A,stopped shortly,female,22.18
145,1,1,twelve,5,108.55,I,mount,W,pinned against wall,right side of body pressed firmly to wall,female,98.2
146,1,1,twelve,5,108.67,B,mating,W,walking around,,female,98.32
147,1,1,twelve,5,108.22,E,mating,M,walking around,,female,44.47
148,1,1,twelve,5,109.12,G,mating,W,Walking around,,female,0.45
149,1,1,twelve,5,109.12,B,mount,W,N/A,Tried mounting 0: while .6 was mating with her,female,0.45
150,1,1,twelve,4,86.75,M,mount,N,ran away,1. approached entering 8 but ran away after mount,female,51.3
151,1,1,twelve,5,109.57,F,mount,W,Run around,,female,0.9
152,1,1,twelve,5,109.6,F,mount,W,N/A,,female,0.93
153,1,1,twelve,5,109.6,A,mount,X,Ran away and out of shelter,,female,46.82
154,1,1,twelve,5,109.65,I,mount,V,Ran away,,female,23.3
155,1,1,twelve,5,100.24,L,mating,P,tried to move away ,,female,12.14
156,1,1,twelve,5,109.77,A,mating,T,Staying still,I accidentally kicked the table and may have prematurely ended this,female,4.55
157,1,1,twelve,5,109.8,I,mount,V,Staying still,Got off quickly,female,23.45
158,1,1,twelve,5,108.23,H,mount,M,walking around,Mounted to 0. while .4 was mating with her,female,44.48
159,1,1,twelve,5,109.93,F,mating,V,Walking around,,female,23.58
160,1,1,twelve,5,110.07,D,mount,W,N/A,stopped shortly,female,1.4
161,1,1,twelve,5,108.23,H,mating,M,Entered shelter1,Displaced .4,female,44.48
162,1,1,twelve,5,108.72,F,mount,M,Ran away and out of shelter,,female,0.49
163,1,1,twelve,5,110.48,D,mount,X,Ran away and left shelter,,female,47.7
164,1,1,twelve,5,110.55,J,mount,X,Ran away,,female,47.77
165,1,1,twelve,5,111.27,F,mount,W,Ran away and into shelter 5,,female,2.6
166,1,1,twelve,5,111.47,F,mount,X,N/A,,female,48.69
167,1,1,twelve,5,111.62,J,mount,X,Ran away,.9 re-entered 12,female,48.84
168,1,1,twelve,5,111.8,C,mating,W,walking around,,female,3.13
169,1,1,twelve,5,111.82,B,mating,T,N/A,,female,2.05
170,1,1,twelve,5,112.03,H,mating,T,N/A,,female,0.21
171,1,1,twelve,5,112.22,J,mount,T,Ran away and out of shelter,,female,0.4
172,1,1,twelve,5,112.47,D,mating,W,Ran away after,,female,0.67
173,1,1,twelve,5,112.73,G,mount,W,firmly pressed against wall,,female,0.93
174,1,1,twelve,6,129.8,A,mating,V,ran away,".0 stayed on top after, 9. got away after",female,19.87
175,1,1,twelve,6,130.38,B,mating,T,7. ran into wall,,female,18.56
176,1,1,twelve,6,130.52,B,mount,T,N/A,,female,0.14
177,1,1,twelve,5,105.18,J,mount,O,na,,female,44.78
178,1,1,twelve,6,130.68,J,mount,U,8. pushed their back into wall,,female,66.01
179,1,1,twelve,6,130.75,J,mount,U,N/A,,female,66.08
180,1,1,twelve,6,130.77,J,mating,U,N/A,"8. bumped .9 before .9 jumped on, .9 rearranged  a few times and stayed on",female,66.1
181,1,1,twelve,6,130.82,J,mount,U,8. pushed back into the wall,,female,0.05
182,1,1,twelve,6,131.37,J,mount,U,N/A,.9 stopped shortly,female,0.6
183,1,1,twelve,3,64.6,L,mount,S,Ran away,,female,5.45
184,1,1,twelve,6,132.28,C,mount,V,unknown,,female,22.35
185,1,1,twelve,6,132.3,C,mating,V,N/A,,female,22.37
186,1,1,twelve,6,132.38,L,mount,V,ran away,,female,0.08
187,1,1,twelve,6,132.4,A,mount,V,ran away,,female,0.1
188,1,1,twelve,6,132.57,H,mount,X,Ran away and left shelter 1,,female,69.79
189,1,1,twelve,3,65.06,K,mount,S,,,female,5.91
190,1,1,twelve,6,131.65,K,mount,S,N/A,stopped quickly,female,72.5
191,1,1,twelve,6,132.62,I,mount,S,Tried to run away,Looked like mating but .8 got off after around 10 seconds,female,73.47
192,1,1,twelve,6,132.7,B,mating,X,walking around,,female,69.92
193,1,1,twelve,6,132.7,F,mount,X,N/A,trying to mount multiple times while .1 and 1: are mating,female,0
194,1,1,twelve,6,132.72,F,mount,X,N/A,,female,0.02
195,1,1,twelve,6,132.75,F,mating,T,N/A,,female,2.37
196,1,1,twelve,6,132.75,D,mount,T,N/A,trying to mount while .5 was mating with 7.,female,0
197,1,1,twelve,6,132.78,G,mount,T,pinned against wall,,female,0.03
198,1,1,twelve,6,132.83,C,mating,X,N/A,,female,0.13
199,1,1,twelve,6,133.55,G,mating,V,N/A,,female,1.25
200,1,1,twelve,6,133.62,D,mount,V,N/A,Looked like mating but less than 30 seconds,female,0.07
201,1,1,twelve,6,132.62,K,mount,S,N/A,tried to mount 6. while .8 was mounting her,female,73.47
202,1,1,twelve,6,133.8,D,mount,X,ran away from bit group,,female,0.97
203,1,1,twelve,5,109.83,D,mount,M,Ran out of shelter,Trying to mate but seems like he's to big to get under her,female,1.6
204,1,1,twelve,5,110.23,D,mount,M,Ran away,,female,2
205,1,1,twelve,6,132.67,I,mount,S,pinned against wall,,female,73.52
206,1,1,twelve,5,110.27,D,mount,M,Run around,Looks like .3 can't get under her,female,2.04
207,1,1,twelve,6,133.78,I,mount,S,ran away and joined :0,,female,74.63
208,1,1,twelve,6,134.33,B,mount,S,ran away,,female,75.18
209,1,1,twelve,6,134.72,J,mount,S,pressed against wall,,female,75.57
210,1,1,twelve,6,136.8,E,mount,V,Run away ,,female,3.25
211,1,1,twelve,5,113.64,L,mount,M,na,,female,5.41
212,1,1,twelve,6,134.2,H,mating,M,N/A,,female,25.97
213,1,1,twelve,6,135.35,J,mount,S,N/A,Looked like he was going to mate and then just stopped?,female,76.2
214,1,1,twelve,6,135.43,D,mount,S,N/A,,female,76.28
215,1,1,twelve,3,65.18,J,mount,unknown,run away ,,female,N/A
216,1,1,twelve,5,107.58,L,mating,P,tried to run and pin against wall,exited 7 while :1 was on her,female,7.34
217,1,1,twelve,5,107.55,Q,mount,N,ran away,1. was gonna enter 8 but then didn't,female,72.1
218,1,1,twelve,5,108.17,A,mating,N,"walked around, ran out of shelter",,female,72.72
219,1,1,twelve,5,109.3,C,mating,N,N/A,,female,1.13
220,1,1,twelve,4,78.98,unknown,mount,X,,,female,16.2
221,1,1,twelve,4,78.57,D,mount,X,N/A,,female,15.79
222,1,1,twelve,6,134.2,E,mount,M,N/A,mounting 0. while .7 was mating with her,female,0
223,1,1,twelve,5,109.65,F,mating,P,,,female,2.07
224,1,1,twelve,6,134.38,E,mating,M,walking around,,female,0.18
225,1,1,twelve,6,130.68,J,mount,O,2. ran away,,female,70.28
226,2,1,two,1,8.67,I,mating,Q,,,female,N/A
227,2,1,two,1,8.68,C,mating,T,,,female,N/A
228,2,1,two,1,8.68,A,mating,S,,,female,N/A
229,2,1,two,1,8.7,E,mount,O,,,female,N/A
230,2,1,two,1,8.7,E,mount,T,,,female,0.02
231,2,1,two,1,8.7,H,mating,R,Walking around in shelter,,female,N/A
232,2,1,two,1,8.78,G,mount,X,,,female,N/A
233,2,1,two,1,8.8,L,mount,X,Ran away,,female,N/A
234,2,1,two,1,8.8,G,mating,X,,,female,N/A
235,2,1,two,1,8.82,J,mating,U,,,female,N/A
236,2,1,two,1,8.87,K,mating,S,,,female,0.19
237,2,1,two,1,8.88,I,mating,Q,,,female,0.21
238,2,1,two,1,8.9,N,mount,P,Pressed against wall,,female,N/A
239,2,1,two,1,8.93,B,mating,Q,,,female,0.05
240,2,1,two,1,8.98,E,mount,X,Ran away,,female,0.18
241,2,1,two,1,8.98,I,mount,O,Pressed against wall,.8 trying to mate,female,N/A
242,2,1,two,1,9.03,I,mating,O,,,female,N/A
243,2,1,two,1,9.03,J,mount,O,unknown,,female,0
244,2,1,two,1,9.1,L,mount,V,,,female,N/A
245,2,1,two,1,9.12,F,mating,N,,,female,N/A
246,2,1,two,1,9.15,I,mount,O,,,female,0.12
247,2,1,two,1,9.18,I,mount,O,,,female,0.15
248,2,1,two,1,9.2,K,mount,Q,,,female,0.32
249,2,1,two,1,9.22,I,mount,O,,,female,0.19
250,2,1,two,1,9.28,I,mount,O,,,female,0.25
251,2,1,two,1,9.32,U,mount,O,,,female,0.29
252,2,1,two,1,9.33,I,mating,O,,Maybe mating??,female,0.3
253,2,1,two,1,9.35,B,mount,O,unknown,,female,0.02
254,2,1,two,1,9.43,F,mount,W,,,female,N/A
255,2,1,two,1,9.43,I,mount,Q,Ran away,,female,0.55
256,2,1,two,1,9.47,I,mount,Q,Ran away in shelter,,female,0.59
257,2,1,two,1,9.88,B,mount,O,NA,,female,0.55
258,2,1,two,1,9.93,B,mount,O,,,female,0.6
259,2,1,two,1,9.95,I,mount,Q,Walking around in shelter,Prolonged mount,female,1.07
260,2,1,two,1,10.15,A,mount,T,,,female,1.47
261,2,1,two,1,10.15,I,mating,T,Walk out of shelter 1 with .8 on her,,female,1.47
262,2,1,two,1,10.17,H,mount,Q,Left shelter,,female,1.29
263,2,1,two,1,10.2,H,mount,O,unknown,,female,0.87
264,2,1,two,1,10.22,E,mount,U,Ran away in shelter,,female,1.4
265,2,1,two,1,10.22,G,mating,W,N/A,,female,N/A
266,2,1,two,1,10.25,I,mount,U,Ran away,,female,1.43
267,2,1,two,1,10.27,I,mount,Q,,,female,1.39
268,2,1,two,1,10.3,A,mount,T,,,female,0.15
269,2,1,two,1,10.33,I,mating,Q,Walk around,,female,1.45
270,2,1,two,1,10.4,I,mount,U,Ran away,,female,1.58
271,2,1,two,1,10.47,K,mount,U,Running around,Prolonged mount,female,1.65
272,2,1,two,1,10.62,I,mount,Q,Run around,Prolonged mount,female,0.29
273,2,1,two,1,10.63,I,mount,O,Walk around,Prolonged mount,female,1.3
274,2,1,two,1,10.67,I,mount,V,Ran away,Prolonged mount,female,N/A
275,2,1,two,1,10.77,J,mount,S,Ran away,,female,1.9
276,2,1,two,1,10.78,I,mount,Q,Ran away,,female,0.45
277,2,1,two,1,10.8,I,mount,N,Walked away,Prolonged mount,female,1.68
278,2,1,two,1,11.17,E,mount,U,Ran away,,female,2.35
279,2,1,two,1,11.2,J,mating,V,N/A,,female,N/A
280,2,1,two,1,11.25,E,mount,Q,Ran away,,female,0.92
281,2,1,two,1,11.28,I,mount,V,N/A,,female,0.08
282,2,1,two,1,11.35,I,mount,U,Ran away,"Prolonged mount but after .8 got off, 8. ran away",female,2.53
283,2,1,two,1,11.38,I,mount,T,Ran away,,female,1.23
